country name;country code;metric;metric code;year;value
Albania;ALB;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;1994;0.730810191997845
Albania;ALB;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;1994;51.4
Albania;ALB;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;1994;3.44697999954224
Albania;ALB;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;1994;
Albania;ALB;Individuals using the Internet (% of population);IT.NET.USER.ZS;1994;
Albania;ALB;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;1994;
Algeria;DZA;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;1994;3201.56914405705
Algeria;DZA;Gini index;SI.POV.GINI;1994;
Algeria;DZA;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;1994;27.74
Algeria;DZA;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;1994;2.9100149928575
Algeria;DZA;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;1994;0.4
Algeria;DZA;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;1994;
Algeria;DZA;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;1994;
Algeria;DZA;Individuals using the Internet (% of population);IT.NET.USER.ZS;1994;0.000361
Algeria;DZA;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;1994;280688320947.529
American Samoa;ASM;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;1994;
American Samoa;ASM;Gini index;SI.POV.GINI;1994;
American Samoa;ASM;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;1994;
American Samoa;ASM;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;1994;0.00195118144036214
American Samoa;ASM;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;1994;0
American Samoa;ASM;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;1994;
American Samoa;ASM;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;1994;
American Samoa;ASM;Individuals using the Internet (% of population);IT.NET.USER.ZS;1994;
American Samoa;ASM;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;1994;
Andorra;AND;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;1994;26587.1383037195
Andorra;AND;Gini index;SI.POV.GINI;1994;
Andorra;AND;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;1994;
Andorra;AND;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;1994;
Andorra;AND;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;1994;14.4
Andorra;AND;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;1994;
Andorra;AND;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;1994;
Andorra;AND;Individuals using the Internet (% of population);IT.NET.USER.ZS;1994;
Andorra;AND;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;1994;
Angola;AGO;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;1994;1529.994431256
Angola;AGO;Gini index;SI.POV.GINI;1994;
Angola;AGO;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;1994;17.4
Angola;AGO;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;1994;0.867215446252477
Angola;AGO;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;1994;72.2
Angola;AGO;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;1994;
Angola;AGO;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;1994;
Angola;AGO;Individuals using the Internet (% of population);IT.NET.USER.ZS;1994;
Angola;AGO;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;1994;
Antigua and Barbuda;ATG;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;1994;14417.9361441651
Antigua and Barbuda;ATG;Gini index;SI.POV.GINI;1994;
Antigua and Barbuda;ATG;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;1994;
Antigua and Barbuda;ATG;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;1994;2.62854749188397
Antigua and Barbuda;ATG;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;1994;0
Antigua and Barbuda;ATG;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;1994;
Antigua and Barbuda;ATG;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;1994;
Antigua and Barbuda;ATG;Individuals using the Internet (% of population);IT.NET.USER.ZS;1994;
Antigua and Barbuda;ATG;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;1994;
Argentina;ARG;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;1994;10359.8927204871
Argentina;ARG;Gini index;SI.POV.GINI;1994;45.9
Argentina;ARG;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;1994;11.76
Argentina;ARG;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;1994;3.31325436085022
Argentina;ARG;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;1994;10
Argentina;ARG;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;1994;
Argentina;ARG;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;1994;
Argentina;ARG;Individuals using the Internet (% of population);IT.NET.USER.ZS;1994;0.0437
Argentina;ARG;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;1994;742060986115.054
Armenia;ARM;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;1994;857.394474812969
Armenia;ARM;Gini index;SI.POV.GINI;1994;
Armenia;ARM;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;1994;6.6
Armenia;ARM;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;1994;0.834658400230636
Armenia;ARM;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;1994;17.8
Armenia;ARM;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;1994;
Armenia;ARM;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;1994;
Armenia;ARM;Individuals using the Internet (% of population);IT.NET.USER.ZS;1994;0.00912
Armenia;ARM;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;1994;10724386801.483
Aruba;ABW;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;1994;28563.2336087935
Aruba;ABW;Gini index;SI.POV.GINI;1994;
Aruba;ABW;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;1994;
Aruba;ABW;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;1994;3.68064952638701
Aruba;ABW;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;1994;0.2
Aruba;ABW;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;1994;
Aruba;ABW;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;1994;
Aruba;ABW;Individuals using the Internet (% of population);IT.NET.USER.ZS;1994;
Aruba;ABW;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;1994;
Australia;AUS;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;1994;38264.146671105
Australia;AUS;Gini index;SI.POV.GINI;1994;
Australia;AUS;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;1994;9.724
Australia;AUS;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;1994;16.4205512598714
Australia;AUS;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;1994;8.3
Australia;AUS;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;1994;5.24490976333618
Australia;AUS;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;1994;
Australia;AUS;Individuals using the Internet (% of population);IT.NET.USER.ZS;1994;2.23
Australia;AUS;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;1994;564674891933.027
Austria;AUT;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;1994;32780.342031078
Austria;AUT;Gini index;SI.POV.GINI;1994;30.8
Austria;AUT;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;1994;3.535
Austria;AUT;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;1994;7.69788201233903
Austria;AUT;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;1994;25.7
Austria;AUT;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;1994;
Austria;AUT;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;1994;
Austria;AUT;Individuals using the Internet (% of population);IT.NET.USER.ZS;1994;1.39
Austria;AUT;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;1994;
Azerbaijan;AZE;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;1994;1264.5271891937
Azerbaijan;AZE;Gini index;SI.POV.GINI;1994;
Azerbaijan;AZE;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;1994;6.3
Azerbaijan;AZE;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;1994;4.5431149666625
Azerbaijan;AZE;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;1994;1.5
Azerbaijan;AZE;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;1994;
Azerbaijan;AZE;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;1994;
Azerbaijan;AZE;Individuals using the Internet (% of population);IT.NET.USER.ZS;1994;0.00143
Azerbaijan;AZE;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;1994;
Bahamas, The;BHS;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;1994;27519.5438938555
Bahamas, The;BHS;Gini index;SI.POV.GINI;1994;
Bahamas, The;BHS;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;1994;13.83
Bahamas, The;BHS;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;1994;3.25251510072207
Bahamas, The;BHS;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;1994;0
Bahamas, The;BHS;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;1994;
Bahamas, The;BHS;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;1994;
Bahamas, The;BHS;Individuals using the Internet (% of population);IT.NET.USER.ZS;1994;
Bahamas, The;BHS;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;1994;8385064392.13223
Bahrain;BHR;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;1994;23180.3323729315
Bahrain;BHR;Gini index;SI.POV.GINI;1994;
Bahrain;BHR;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;1994;1.009
Bahrain;BHR;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;1994;27.5542557764445
Bahrain;BHR;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;1994;0
Bahrain;BHR;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;1994;
Bahrain;BHR;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;1994;
Bahrain;BHR;Individuals using the Internet (% of population);IT.NET.USER.ZS;1994;
Bahrain;BHR;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;1994;
Bangladesh;BGD;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;1994;521.323144726555
Bangladesh;BGD;Gini index;SI.POV.GINI;1994;
Bangladesh;BGD;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;1994;2.371
Bangladesh;BGD;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;1994;0.149566432842862
Bangladesh;BGD;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;1994;69
Bangladesh;BGD;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;1994;
Bangladesh;BGD;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;1994;
Bangladesh;BGD;Individuals using the Internet (% of population);IT.NET.USER.ZS;1994;
Bangladesh;BGD;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;1994;
Barbados;BRB;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;1994;16050.7397691905
Barbados;BRB;Gini index;SI.POV.GINI;1994;
Barbados;BRB;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;1994;22.98
Barbados;BRB;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;1994;2.02086996407002
Barbados;BRB;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;1994;13.8
Barbados;BRB;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;1994;
Barbados;BRB;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;1994;
Barbados;BRB;Individuals using the Internet (% of population);IT.NET.USER.ZS;1994;
Barbados;BRB;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;1994;
Belarus;BLR;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;1994;2097.38630357777
Belarus;BLR;Gini index;SI.POV.GINI;1994;
Belarus;BLR;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;1994;12.8
Belarus;BLR;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;1994;6.60917154715162
Belarus;BLR;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;1994;2.3
Belarus;BLR;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;1994;
Belarus;BLR;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;1994;
Belarus;BLR;Individuals using the Internet (% of population);IT.NET.USER.ZS;1994;0.000486
Belarus;BLR;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;1994;91567452288.7577
Belgium;BEL;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;1994;30839.2414478946
Belgium;BEL;Gini index;SI.POV.GINI;1994;
Belgium;BEL;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;1994;9.645
Belgium;BEL;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;1994;12.071569040422
Belgium;BEL;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;1994;0.9
Belgium;BEL;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;1994;5.41103982925415
Belgium;BEL;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;1994;
Belgium;BEL;Individuals using the Internet (% of population);IT.NET.USER.ZS;1994;0.696
Belgium;BEL;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;1994;
Belize;BLZ;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;1994;5055.70052469135
Belize;BLZ;Gini index;SI.POV.GINI;1994;60.9
Belize;BLZ;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;1994;11.1
Belize;BLZ;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;1994;0.571078419062065
Belize;BLZ;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;1994;34.1
Belize;BLZ;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;1994;
Belize;BLZ;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;1994;
Belize;BLZ;Individuals using the Internet (% of population);IT.NET.USER.ZS;1994;
Belize;BLZ;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;1994;1937791451.5717
Benin;BEN;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;1994;752.277508762904
Benin;BEN;Gini index;SI.POV.GINI;1994;
Benin;BEN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;1994;1.455
Benin;BEN;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;1994;0.0640202765321645
Benin;BEN;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;1994;95
Benin;BEN;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;1994;
Benin;BEN;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;1994;
Benin;BEN;Individuals using the Internet (% of population);IT.NET.USER.ZS;1994;
Benin;BEN;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;1994;13226888756.5478
Bermuda;BMU;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;1994;86545.7823557807
Bermuda;BMU;Gini index;SI.POV.GINI;1994;
Bermuda;BMU;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;1994;
Bermuda;BMU;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;1994;3.3635165726256
Bermuda;BMU;Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;1994;0
Bermuda;BMU;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;1994;
Bermuda;BMU;Current health expenditure per capita (current US$);SH.XPD.CHEX.PC.CD;1994;
Bermuda;BMU;Individuals using the Internet (% of population);IT.NET.USER.ZS;1994;
Bermuda;BMU;GNI, PPP (constant 2021 international $);NY.GNP.MKTP.PP.KD;1994;
Bhutan;BTN;GDP per capita (constant 2015 US$);NY.GDP.PCAP.KD;1994;963.016574811426
Bhutan;BTN;Gini index;SI.POV.GINI;1994;
Bhutan;BTN;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;1994;1.413
Bhutan;BTN;Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita);EN.GHG.CO2.PC.CE.AR5;1994;0.466548962392944
